id,created_at,screen_name,mention
582963259332001792,Tue Mar 31 17:50:46 +0000 2015,toastergrl,grimalkinrn
582963259277492224,Tue Mar 31 17:50:46 +0000 2015,Beausbelieber94,mitchgrassi
582963257230680065,Tue Mar 31 17:50:46 +0000 2015,queenfeminist,_agentnorth
582963257230680065,Tue Mar 31 17:50:46 +0000 2015,queenfeminist,queenfeminist
582963256010153984,Tue Mar 31 17:50:45 +0000 2015,calmcookie,WilliamShatner
582963254571491329,Tue Mar 31 17:50:45 +0000 2015,recfab,grimalkinrn
582963250498813952,Tue Mar 31 17:50:44 +0000 2015,xiuminshowdown,mitchgrassi
582963250184192000,Tue Mar 31 17:50:44 +0000 2015,Ashleigh_Rianne,aurosan
582963247747342336,Tue Mar 31 17:50:43 +0000 2015,Morgan__Noelle,WipeHomophobia
582963247747342336,Tue Mar 31 17:50:43 +0000 2015,Morgan__Noelle,WipeTransphobia
582963246212214784,Tue Mar 31 17:50:43 +0000 2015,CloneNic,afterellen
582963244790358018,Tue Mar 31 17:50:43 +0000 2015,memzonacid,patroclvs
582963243183943680,Tue Mar 31 17:50:42 +0000 2015,gameseries02,gamesthebest01
582963239996272640,Tue Mar 31 17:50:42 +0000 2015,nonbinarypoet,theOFFICIALmilf
582963239400685568,Tue Mar 31 17:50:41 +0000 2015,GoddessKyaa,kinkdotcom
582963236150050816,Tue Mar 31 17:50:41 +0000 2015,SiduriSabitu,theOFFICIALmilf
582963229804142592,Tue Mar 31 17:50:39 +0000 2015,Electrra_Hearrt,mitchgrassi
582963229174951937,Tue Mar 31 17:50:39 +0000 2015,bronniesway,glaad
582963227358826498,Tue Mar 31 17:50:38 +0000 2015,rizaroo_,jenalive11
582963226381574146,Tue Mar 31 17:50:38 +0000 2015,gameseries02,gamesthebest01
582963225777553410,Tue Mar 31 17:50:38 +0000 2015,kageyummy_chan,ownlylownly
582963222875103233,Tue Mar 31 17:50:37 +0000 2015,chrissybrimmage,BathSpa_LGBTQ
582963221038043136,Tue Mar 31 17:50:37 +0000 2015,tylercoates,mxjustinVbond
582963214796869633,Tue Mar 31 17:50:35 +0000 2015,TamaraStupal,tyleroakley
582963210271256576,Tue Mar 31 17:50:34 +0000 2015,AJPlener,ethan_deeay
582963210271256576,Tue Mar 31 17:50:34 +0000 2015,AJPlener,Lavernecox
582963207767257088,Tue Mar 31 17:50:34 +0000 2015,gameseries02,gamesthebest01
582963206223695872,Tue Mar 31 17:50:33 +0000 2015,MyCandyLies,dylandreilich
582963202058764288,Tue Mar 31 17:50:32 +0000 2015,KwiinX,Idee_fixe_
582963200733364224,Tue Mar 31 17:50:32 +0000 2015,robinson_oliver,scrowder
582963196887207938,Tue Mar 31 17:50:31 +0000 2015,lydchee,tywrent
582963191799521280,Tue Mar 31 17:50:30 +0000 2015,ellie_tweeted,WipeHomophobia
582963191799521280,Tue Mar 31 17:50:30 +0000 2015,ellie_tweeted,WipeTransphobia
582963189245181952,Tue Mar 31 17:50:29 +0000 2015,gameseries02,gamesthebest01
582963180768505856,Tue Mar 31 17:50:27 +0000 2015,KwiinX,Idee_fixe_
582963178591633408,Tue Mar 31 17:50:27 +0000 2015,SamMayAmerio1,NOH8Campaign
582963178570674177,Tue Mar 31 17:50:27 +0000 2015,Morgan__Noelle,mitchgrassi
582963177182400514,Tue Mar 31 17:50:27 +0000 2015,IocaInatives,lclntvs
582963176809107457,Tue Mar 31 17:50:26 +0000 2015,BeanSiCiuin,NOH8Campaign
582963173155823616,Tue Mar 31 17:50:26 +0000 2015,dkcel,gamesthebest01
582963171880763392,Tue Mar 31 17:50:25 +0000 2015,lalovelypsycho,NOH8Campaign
582963170395967489,Tue Mar 31 17:50:25 +0000 2015,GamestheBest,gamesthebest01
582963167946489860,Tue Mar 31 17:50:24 +0000 2015,RaeRidpath,WipeHomophobia
582963167946489860,Tue Mar 31 17:50:24 +0000 2015,RaeRidpath,WipeTransphobia
582963167761997824,Tue Mar 31 17:50:24 +0000 2015,series011,gamesthebest01
582963165698400256,Tue Mar 31 17:50:24 +0000 2015,baileybee3,grimalkinrn
582963165438279680,Tue Mar 31 17:50:24 +0000 2015,gameseries02,gamesthebest01
582963162024161280,Tue Mar 31 17:50:23 +0000 2015,noimnotstraight,WilliamShatner
582963160790994944,Tue Mar 31 17:50:23 +0000 2015,charliikerr,housepIant
582963160786829315,Tue Mar 31 17:50:23 +0000 2015,ollycasket,STRAlGHTPERSON
582963157376888832,Tue Mar 31 17:50:22 +0000 2015,aaaayyda,jenalive11
582963151873904642,Tue Mar 31 17:50:20 +0000 2015,PeoniesPrincess,WilliamShatner
582963150645026816,Tue Mar 31 17:50:20 +0000 2015,fvtabas,aurosan
582963149055332354,Tue Mar 31 17:50:20 +0000 2015,dkcel,gamesthebest01
582963148887560195,Tue Mar 31 17:50:20 +0000 2015,KaleiMilligan,DanielBlunt
582963148887560195,Tue Mar 31 17:50:20 +0000 2015,KaleiMilligan,CHIMPSINSOCKS
582963148728221696,Tue Mar 31 17:50:20 +0000 2015,meowitch666,lisafranknstein
582963147788677120,Tue Mar 31 17:50:20 +0000 2015,TheLanding_UofA,WipeHomophobia
582963147788677120,Tue Mar 31 17:50:20 +0000 2015,TheLanding_UofA,WipeTransphobia
582963146815610880,Tue Mar 31 17:50:19 +0000 2015,GamestheBest,gamesthebest01
582963146412986368,Tue Mar 31 17:50:19 +0000 2015,DaniMedrano_,mitchgrassi
582963144420691968,Tue Mar 31 17:50:19 +0000 2015,series011,gamesthebest01
582963144361971712,Tue Mar 31 17:50:19 +0000 2015,grxth,mitchgrassi
582963143338553344,Tue Mar 31 17:50:18 +0000 2015,kpeters626,grimalkinrn
582963141946032129,Tue Mar 31 17:50:18 +0000 2015,gameseries02,gamesthebest01
582963141279162368,Tue Mar 31 17:50:18 +0000 2015,Zerglinator,mistydemeo
582963140738060288,Tue Mar 31 17:50:18 +0000 2015,mollymavk,bastardsxul
582963140738060288,Tue Mar 31 17:50:18 +0000 2015,mollymavk,STRAlGHTPERSON
582963138414428160,Tue Mar 31 17:50:17 +0000 2015,CastletoCastle,theOFFICIALmilf
582963133217673217,Tue Mar 31 17:50:16 +0000 2015,oneilllo,grimalkinrn
582963129958735873,Tue Mar 31 17:50:15 +0000 2015,Morgan__Noelle,WipeHomophobia
582963129958735873,Tue Mar 31 17:50:15 +0000 2015,Morgan__Noelle,WipeTransphobia
582963128968806400,Tue Mar 31 17:50:15 +0000 2015,HaySharay,realisticsay
582963128356495361,Tue Mar 31 17:50:15 +0000 2015,BeanSiCiuin,tyleroakley
582963126452248576,Tue Mar 31 17:50:14 +0000 2015,dkcel,gamesthebest01
582963125856632833,Tue Mar 31 17:50:14 +0000 2015,MyChemicalSeal,agendapan
582963124334104576,Tue Mar 31 17:50:14 +0000 2015,samgirltweets,TIFF_NET
582963124334104576,Tue Mar 31 17:50:14 +0000 2015,samgirltweets,Lavernecox
582963123931447297,Tue Mar 31 17:50:14 +0000 2015,ThriftyJay,recoveryspirit
582963123612712960,Tue Mar 31 17:50:14 +0000 2015,GamestheBest,gamesthebest01
582963120932556800,Tue Mar 31 17:50:13 +0000 2015,rzypci,tywrent
582963120706048003,Tue Mar 31 17:50:13 +0000 2015,ErinTheEgg,mitchgrassi
582963120651526144,Tue Mar 31 17:50:13 +0000 2015,series011,gamesthebest01
582963118134976513,Tue Mar 31 17:50:12 +0000 2015,gameseries02,gamesthebest01
582963117627437056,Tue Mar 31 17:50:12 +0000 2015,byebyebyemp3,mitchgrassi
582963116641783808,Tue Mar 31 17:50:12 +0000 2015,rupaulsbutt,mitchgrassi
582963110933360640,Tue Mar 31 17:50:11 +0000 2015,KimKatrinMilan,autostraddle
582963110933360640,Tue Mar 31 17:50:11 +0000 2015,KimKatrinMilan,LunchInThePark
582963108643270657,Tue Mar 31 17:50:10 +0000 2015,cutenclumsy,STRAlGHTPERSON
582963107380760576,Tue Mar 31 17:50:10 +0000 2015,dustIandfairy,grimalkinrn
582963106252529664,Tue Mar 31 17:50:10 +0000 2015,FKAkiya,beardelacreme
582963102448222208,Tue Mar 31 17:50:09 +0000 2015,dkcel,gamesthebest01
582963101311610881,Tue Mar 31 17:50:08 +0000 2015,vintagetrashh,LaurakBuzz
582963101152202752,Tue Mar 31 17:50:08 +0000 2015,cc_christiana,NOH8Campaign
582963100166524929,Tue Mar 31 17:50:08 +0000 2015,GamestheBest,gamesthebest01
582963098174259201,Tue Mar 31 17:50:08 +0000 2015,aatoskarihux,buecherkram
582963097566081025,Tue Mar 31 17:50:08 +0000 2015,series011,gamesthebest01
582963095355654144,Tue Mar 31 17:50:07 +0000 2015,gameseries02,gamesthebest01
582963093770268673,Tue Mar 31 17:50:07 +0000 2015,ThriftyJay,LaurakBuzz
582963090628710400,Tue Mar 31 17:50:06 +0000 2015,ekstermi,bdunkelman
582963084236554241,Tue Mar 31 17:50:04 +0000 2015,epsilon_eta,megturney
582963083951357952,Tue Mar 31 17:50:04 +0000 2015,pjcadams,WipeHomophobia
582963083951357952,Tue Mar 31 17:50:04 +0000 2015,pjcadams,WipeTransphobia
582963083443855360,Tue Mar 31 17:50:04 +0000 2015,kaitholomew,mitchgrassi
582963083104153600,Tue Mar 31 17:50:04 +0000 2015,TieDyedinATX,Whalewatchmeplz
582963079551516672,Tue Mar 31 17:50:03 +0000 2015,dkcel,gamesthebest01
582963078767185920,Tue Mar 31 17:50:03 +0000 2015,vaguelyasianx,jenalive11
582963077185978368,Tue Mar 31 17:50:03 +0000 2015,GamestheBest,gamesthebest01
582963076934295553,Tue Mar 31 17:50:03 +0000 2015,madsarn0tt,jenalive11
582963075491450883,Tue Mar 31 17:50:02 +0000 2015,Jahmal_Clemons,Wade_Davis28
582963075491450883,Tue Mar 31 17:50:02 +0000 2015,Jahmal_Clemons,TheAdvocateMag
582963075059462144,Tue Mar 31 17:50:02 +0000 2015,series011,gamesthebest01
582963075013279746,Tue Mar 31 17:50:02 +0000 2015,freeonthesea,bdunkelman
582963074908463104,Tue Mar 31 17:50:02 +0000 2015,anjie_rn_,mitchgrassi
582963074052812800,Tue Mar 31 17:50:02 +0000 2015,GOTHKlTTENS,moongaboon
582963074052812800,Tue Mar 31 17:50:02 +0000 2015,GOTHKlTTENS,STRAlGHTPERSON
582963072211529730,Tue Mar 31 17:50:02 +0000 2015,gameseries02,gamesthebest01
582963071423016963,Tue Mar 31 17:50:01 +0000 2015,ASTROGLIDE,autostraddle
582963071423016963,Tue Mar 31 17:50:01 +0000 2015,ASTROGLIDE,LunchInThePark
582963069036412930,Tue Mar 31 17:50:01 +0000 2015,RaeRidpath,WipeHomophobia
582963069036412930,Tue Mar 31 17:50:01 +0000 2015,RaeRidpath,WipeTransphobia
582963060169666560,Tue Mar 31 17:49:59 +0000 2015,grrrlpeach,onlinewitch
582963059574095873,Tue Mar 31 17:49:58 +0000 2015,mickeyb3231,mitchgrassi
582963059121082369,Tue Mar 31 17:49:58 +0000 2015,_GuiJr_,mitchgrassi
582963058835906562,Tue Mar 31 17:49:58 +0000 2015,cheeseus_crust_,grimalkinrn
582963058366156801,Tue Mar 31 17:49:58 +0000 2015,DrPalutena,theOFFICIALmilf
582963052380831744,Tue Mar 31 17:49:57 +0000 2015,dkcel,gamesthebest01
582963049914585088,Tue Mar 31 17:49:56 +0000 2015,GamestheBest,gamesthebest01
582963047586742273,Tue Mar 31 17:49:56 +0000 2015,series011,gamesthebest01
582963047179878400,Tue Mar 31 17:49:56 +0000 2015,JessieLeFey,grimalkinrn
582963044952707073,Tue Mar 31 17:49:55 +0000 2015,gameseries02,gamesthebest01
582963044214525953,Tue Mar 31 17:49:55 +0000 2015,corgistl,mitchgrassi
582963042566164481,Tue Mar 31 17:49:54 +0000 2015,42cheshirecat,mitchgrassi
582963041924485120,Tue Mar 31 17:49:54 +0000 2015,tinylemonheads,mitchgrassi
582963041391738880,Tue Mar 31 17:49:54 +0000 2015,assyla_x3,feministculture
582963040863305728,Tue Mar 31 17:49:54 +0000 2015,meowitch666,TheDailyShare
582963040255123456,Tue Mar 31 17:49:54 +0000 2015,gracielakills,alexturntabler
582963040255123456,Tue Mar 31 17:49:54 +0000 2015,gracielakills,STRAlGHTPERSON
582963038820634624,Tue Mar 31 17:49:54 +0000 2015,dylanalltimelxw,vantothefloor
582963033456164866,Tue Mar 31 17:49:52 +0000 2015,wheresallthemlk,mitchgrassi
582963032084623360,Tue Mar 31 17:49:52 +0000 2015,_enjorlas,megturney
582963031451254784,Tue Mar 31 17:49:52 +0000 2015,ShayBlez,LaurakBuzz
582963031379935233,Tue Mar 31 17:49:52 +0000 2015,docturwho,aurosan
582963030654365696,Tue Mar 31 17:49:52 +0000 2015,lhwaldron,TransEquality
582963028112613377,Tue Mar 31 17:49:51 +0000 2015,MavenSlaven,aeriesroom
582963027953250304,Tue Mar 31 17:49:51 +0000 2015,mnfoster05,mitchgrassi
582963027831586817,Tue Mar 31 17:49:51 +0000 2015,dkcel,gamesthebest01
582963025633763328,Tue Mar 31 17:49:50 +0000 2015,thinkingbawchu,fakeyourband
582963025486999552,Tue Mar 31 17:49:50 +0000 2015,GamestheBest,gamesthebest01
582963023922532354,Tue Mar 31 17:49:50 +0000 2015,powerbale,feministculture
582963023133966336,Tue Mar 31 17:49:50 +0000 2015,typicalfeminist,TheRageFem
582963022857142273,Tue Mar 31 17:49:50 +0000 2015,series011,gamesthebest01
582963020118269952,Tue Mar 31 17:49:49 +0000 2015,gameseries02,gamesthebest01
582963019644272643,Tue Mar 31 17:49:49 +0000 2015,nilhaj,shattybuns
582963019644272643,Tue Mar 31 17:49:49 +0000 2015,nilhaj,STRAlGHTPERSON
582963013923274752,Tue Mar 31 17:49:48 +0000 2015,illgohcme,pansyprxp
582963009619890176,Tue Mar 31 17:49:47 +0000 2015,Ruxhart,inurashii
582963008575545346,Tue Mar 31 17:49:46 +0000 2015,leiawlw,grimalkinrn
582963003244544001,Tue Mar 31 17:49:45 +0000 2015,starrychullie,mitchgrassi
582963001151635456,Tue Mar 31 17:49:45 +0000 2015,bokhesh,fuckernaught
582963001151635456,Tue Mar 31 17:49:45 +0000 2015,bokhesh,STRAlGHTPERSON
582962996714033154,Tue Mar 31 17:49:44 +0000 2015,SassyFistofFury,jenalive11
582962991513104384,Tue Mar 31 17:49:42 +0000 2015,Jalapenocopter,mistydemeo
582962990976241664,Tue Mar 31 17:49:42 +0000 2015,jazminserna25,mitchgrassi
582962990661648384,Tue Mar 31 17:49:42 +0000 2015,wishdokter,WipeHomophobia
582962990661648384,Tue Mar 31 17:49:42 +0000 2015,wishdokter,WipeTransphobia
582962988358975488,Tue Mar 31 17:49:42 +0000 2015,AshokaTheBear,transprincessCA
582962984336662529,Tue Mar 31 17:49:41 +0000 2015,sashitamazanita,mitchgrassi
582962983896264705,Tue Mar 31 17:49:40 +0000 2015,Blackamazon,grimalkinrn
582962983850139648,Tue Mar 31 17:49:40 +0000 2015,bloverose,grimalkinrn
582962980003921920,Tue Mar 31 17:49:40 +0000 2015,springtimerains,snoozyloser
582962979269906432,Tue Mar 31 17:49:39 +0000 2015,yinglee,glaad
582962979202793472,Tue Mar 31 17:49:39 +0000 2015,kerlisteenidle,mitchgrassi
582962976128389120,Tue Mar 31 17:49:39 +0000 2015,MarieUnicoorn,mitchgrassi
582962974895300610,Tue Mar 31 17:49:38 +0000 2015,ZacharyDurand,NOH8Campaign
582962970508038144,Tue Mar 31 17:49:37 +0000 2015,maddycloudy,mitchgrassi
582962968851279872,Tue Mar 31 17:49:37 +0000 2015,dolcegabariana,mitchgrassi
582962967915921408,Tue Mar 31 17:49:37 +0000 2015,ankadonks,bdunkelman
582962966829658113,Tue Mar 31 17:49:36 +0000 2015,CarringtonKelso,mitchgrassi
582962966724771840,Tue Mar 31 17:49:36 +0000 2015,aprilhamIincoln,deray
582962963839062016,Tue Mar 31 17:49:36 +0000 2015,linguomancer,mistydemeo
582962963247718401,Tue Mar 31 17:49:36 +0000 2015,dontstakemenow,realisticsay
582962951902130176,Tue Mar 31 17:49:33 +0000 2015,ankadonks,mitchgrassi
582962950924845056,Tue Mar 31 17:49:33 +0000 2015,leilacollie,mitchgrassi
582962949276491777,Tue Mar 31 17:49:32 +0000 2015,ceremonials,tywrent
582962948878008320,Tue Mar 31 17:49:32 +0000 2015,cute_pxison,STRAlGHTPERSON
582962946982182912,Tue Mar 31 17:49:32 +0000 2015,greeneryrains,jenalive11
582962943916142592,Tue Mar 31 17:49:31 +0000 2015,kayalmghty,NlGHTSHADY
582962942754328576,Tue Mar 31 17:49:31 +0000 2015,BonecrusherJenk,grimalkinrn
582962940988551168,Tue Mar 31 17:49:30 +0000 2015,wicks_elesha,mitchgrassi
582962933430374400,Tue Mar 31 17:49:28 +0000 2015,ptxrhansivan,mitchgrassi
582962932910321665,Tue Mar 31 17:49:28 +0000 2015,Pastel_Misha,aurosan
582962931769409536,Tue Mar 31 17:49:28 +0000 2015,robstarobin,grimalkinrn
582962930326605824,Tue Mar 31 17:49:28 +0000 2015,fragileannie,grimalkinrn
582962929668124672,Tue Mar 31 17:49:28 +0000 2015,KomesiaU,ethan_deeay
582962929668124672,Tue Mar 31 17:49:28 +0000 2015,KomesiaU,Lavernecox
582962929357733888,Tue Mar 31 17:49:27 +0000 2015,AshokaTheBear,Rachel_Martin1
582962925649944576,Tue Mar 31 17:49:27 +0000 2015,pachosherrera,mitchgrassi
582962924219695105,Tue Mar 31 17:49:26 +0000 2015,NocturneAeros,Idee_fixe_
582962921950617600,Tue Mar 31 17:49:26 +0000 2015,tpaperny,jostruitt
582962921359183872,Tue Mar 31 17:49:26 +0000 2015,ClareNovell,mitchgrassi
582962919987671042,Tue Mar 31 17:49:25 +0000 2015,PettanPettan,martodota
582962918926508032,Tue Mar 31 17:49:25 +0000 2015,realdwn2marzgrl,Idee_fixe_
582962918628696064,Tue Mar 31 17:49:25 +0000 2015,faepopremade,ptvxtmnt
582962917814992896,Tue Mar 31 17:49:25 +0000 2015,_enjorlas,queenfeminist
582962915713675264,Tue Mar 31 17:49:24 +0000 2015,Auiiuaa,bridgetstfu
582962912978976768,Tue Mar 31 17:49:24 +0000 2015,daniejimenes14,mitchgrassi
582962907060801536,Tue Mar 31 17:49:22 +0000 2015,GaultReilly,mitchgrassi
582962902304452609,Tue Mar 31 17:49:21 +0000 2015,canthandl3u5,mitchgrassi
582962899682983936,Tue Mar 31 17:49:20 +0000 2015,ms_dwk,WipeHomophobia
582962899682983936,Tue Mar 31 17:49:20 +0000 2015,ms_dwk,WipeTransphobia
582962896189177856,Tue Mar 31 17:49:20 +0000 2015,Hadslay_,WipeHomophobia
582962896189177856,Tue Mar 31 17:49:20 +0000 2015,Hadslay_,WipeTransphobia
582962895992033280,Tue Mar 31 17:49:19 +0000 2015,slayrah_,mitchgrassi
582962892053561344,Tue Mar 31 17:49:19 +0000 2015,darrylwho,Idee_fixe_
582962891797725184,Tue Mar 31 17:49:18 +0000 2015,localwinemom,mitchgrassi
582962889989996544,Tue Mar 31 17:49:18 +0000 2015,vegetonix,mitchgrassi
582962886974283776,Tue Mar 31 17:49:17 +0000 2015,SxbrinxLuv,mitchgrassi
582962886659715075,Tue Mar 31 17:49:17 +0000 2015,Neb_Neweol,grimalkinrn
582962883895697410,Tue Mar 31 17:49:17 +0000 2015,twdgrace,mitchgrassi
582962880124981248,Tue Mar 31 17:49:16 +0000 2015,Qhj,grimalkinrn
582962880070467585,Tue Mar 31 17:49:16 +0000 2015,hxrtovanlis,tyleroakley
582962877801320451,Tue Mar 31 17:49:15 +0000 2015,SUPERVOTERFRUIT,mitchgrassi
582962877260255232,Tue Mar 31 17:49:15 +0000 2015,Hadslay_,WipeHomophobia
582962877260255232,Tue Mar 31 17:49:15 +0000 2015,Hadslay_,WipeTransphobia
582962875729375232,Tue Mar 31 17:49:15 +0000 2015,Soofia_loopez,mitchgrassi
582962873401475072,Tue Mar 31 17:49:14 +0000 2015,Rickyboy010,WipeHomophobia
582962873401475072,Tue Mar 31 17:49:14 +0000 2015,Rickyboy010,WipeTransphobia
582962871275032577,Tue Mar 31 17:49:14 +0000 2015,iIovemyung,mitchgrassi
582962871170129920,Tue Mar 31 17:49:14 +0000 2015,JamesC518,NOH8Campaign
582962869723127808,Tue Mar 31 17:49:13 +0000 2015,ceremonials,tywrent
582962865285521410,Tue Mar 31 17:49:12 +0000 2015,honeyluvdae,EW
582962865138724864,Tue Mar 31 17:49:12 +0000 2015,Hadslay_,WipeHomophobia
582962865138724864,Tue Mar 31 17:49:12 +0000 2015,Hadslay_,WipeTransphobia
582962862307573761,Tue Mar 31 17:49:11 +0000 2015,NocturneAeros,Idee_fixe_
582962859359019009,Tue Mar 31 17:49:11 +0000 2015,svtbot,aurosan
582962857718992896,Tue Mar 31 17:49:10 +0000 2015,JamieAllOver6,WipeHomophobia
582962857718992896,Tue Mar 31 17:49:10 +0000 2015,JamieAllOver6,WipeTransphobia
582962855454109696,Tue Mar 31 17:49:10 +0000 2015,NocturneAeros,beardelacreme
582962852908154881,Tue Mar 31 17:49:09 +0000 2015,suprfruitatonix,mitchgrassi
582962851989626880,Tue Mar 31 17:49:09 +0000 2015,ninjabitch,FemSexPositive
582962851196850176,Tue Mar 31 17:49:09 +0000 2015,quansween,mitchgrassi
582962849082941442,Tue Mar 31 17:49:08 +0000 2015,NocturneAeros,beardelacreme
582962848537657346,Tue Mar 31 17:49:08 +0000 2015,smashbalm,grimalkinrn
582962848525062147,Tue Mar 31 17:49:08 +0000 2015,Warblettie,bdunkelman
582962847438782465,Tue Mar 31 17:49:08 +0000 2015,theindigocode,theOFFICIALmilf
582962845618421761,Tue Mar 31 17:49:07 +0000 2015,JordaneMillar14,mitchgrassi
582962845488422913,Tue Mar 31 17:49:07 +0000 2015,___sofie,mitchgrassi
582962843991085056,Tue Mar 31 17:49:07 +0000 2015,TRASHQUEENSATAN,grimalkinrn
582962841147351040,Tue Mar 31 17:49:06 +0000 2015,theindigocode,theOFFICIALmilf
582962840740491264,Tue Mar 31 17:49:06 +0000 2015,Hadslay_,WipeHomophobia
582962840740491264,Tue Mar 31 17:49:06 +0000 2015,Hadslay_,WipeTransphobia
582962838471340034,Tue Mar 31 17:49:06 +0000 2015,stickonstarlite,grimalkinrn
582962836802007041,Tue Mar 31 17:49:05 +0000 2015,GOTHKlTTENS,GreyCybunny
582962836802007041,Tue Mar 31 17:49:05 +0000 2015,GOTHKlTTENS,STRAlGHTPERSON
582962835912790016,Tue Mar 31 17:49:05 +0000 2015,nealcarter,TWOCCNYC
582962835912790016,Tue Mar 31 17:49:05 +0000 2015,nealcarter,BoisofBaltimore
582962835912790016,Tue Mar 31 17:49:05 +0000 2015,nealcarter,BlackTransMedia
582962835912790016,Tue Mar 31 17:49:05 +0000 2015,nealcarter,TransMD
582962835912790016,Tue Mar 31 17:49:05 +0000 2015,nealcarter,TransEquality
582962835346591745,Tue Mar 31 17:49:05 +0000 2015,GAYBOYFRlENDS,mitchgrassi
582962834516144128,Tue Mar 31 17:49:05 +0000 2015,nonbinarynamu,SamMayAmerio1
582962834465755138,Tue Mar 31 17:49:05 +0000 2015,paintinmahair,mitchgrassi
582962834302234624,Tue Mar 31 17:49:05 +0000 2015,MyQueenTy,mitchgrassi
582962832435781633,Tue Mar 31 17:49:04 +0000 2015,maplesuckup,grimalkinrn
582962831332622336,Tue Mar 31 17:49:04 +0000 2015,RaavynnDigitaL,grimalkinrn
582962827620679680,Tue Mar 31 17:49:03 +0000 2015,Subscbii,bdunkelman
582962824609185792,Tue Mar 31 17:49:02 +0000 2015,josephsmidriff,caelmarcus
582962821983543296,Tue Mar 31 17:49:02 +0000 2015,sbmaier,miah_
582962820008042496,Tue Mar 31 17:49:01 +0000 2015,gaylord1989,mitchgrassi
582962816698753024,Tue Mar 31 17:49:01 +0000 2015,emoriotfreak13,mitchgrassi
582962816598052864,Tue Mar 31 17:49:01 +0000 2015,ZobeeWanKenobi,aurosan
582962812366000128,Tue Mar 31 17:49:00 +0000 2015,LorenziTania,glaad
582962805348950019,Tue Mar 31 17:48:58 +0000 2015,YanderePanda337,Sapphykinz
582962804971474944,Tue Mar 31 17:48:58 +0000 2015,dkcel,gameseries02
582962804849795074,Tue Mar 31 17:48:58 +0000 2015,ThatHomoFanboy,mitchgrassi
582962804757516288,Tue Mar 31 17:48:58 +0000 2015,PrinceApocolysp,EW
582962803293708289,Tue Mar 31 17:48:57 +0000 2015,woozitbh,jenalive11
582962802639446017,Tue Mar 31 17:48:57 +0000 2015,p_joyjones,glaad
582962802408718336,Tue Mar 31 17:48:57 +0000 2015,GamestheBest,gameseries02
582962801930608640,Tue Mar 31 17:48:57 +0000 2015,FashionstaSG,mitchgrassi
582962800500293632,Tue Mar 31 17:48:57 +0000 2015,theeversofresh,mitchgrassi
582962800424853504,Tue Mar 31 17:48:57 +0000 2015,jelovelasquez,mitchgrassi
582962799405600768,Tue Mar 31 17:48:56 +0000 2015,hanner_mannerrr,mitchgrassi
582962799091048449,Tue Mar 31 17:48:56 +0000 2015,matthewhzuniga,aurosan
582962797736235008,Tue Mar 31 17:48:56 +0000 2015,series011,gameseries02
582962795441987584,Tue Mar 31 17:48:56 +0000 2015,gamesthebest01,gameseries02
582962794762510338,Tue Mar 31 17:48:55 +0000 2015,loganxxnicole,mitchgrassi
582962791750991872,Tue Mar 31 17:48:55 +0000 2015,Staircase2,theOFFICIALmilf
582962791390277633,Tue Mar 31 17:48:55 +0000 2015,_breebella_,mitchgrassi
582962790933073920,Tue Mar 31 17:48:54 +0000 2015,MadamDicksaLot,grimalkinrn
582962790878584832,Tue Mar 31 17:48:54 +0000 2015,JanDunnFilm,Sacred_Country
582962790878584832,Tue Mar 31 17:48:54 +0000 2015,JanDunnFilm,IndiegogoFilm
582962788231954432,Tue Mar 31 17:48:54 +0000 2015,cleosanchez_,mitchgrassi
582962788219412480,Tue Mar 31 17:48:54 +0000 2015,N7IRL,grimalkinrn
582962787141476352,Tue Mar 31 17:48:54 +0000 2015,Smoshislifeokay,bdunkelman
582962786784927744,Tue Mar 31 17:48:53 +0000 2015,adi_yakoel,tyleroakley
582962784826183680,Tue Mar 31 17:48:53 +0000 2015,earthskilIs,jenalive11
582962783127506944,Tue Mar 31 17:48:53 +0000 2015,gayeass,accidentalcowby
582962783127506944,Tue Mar 31 17:48:53 +0000 2015,gayeass,STRAlGHTPERSON
582962782800384001,Tue Mar 31 17:48:53 +0000 2015,BUNNlCULA,moongaboon
582962782800384001,Tue Mar 31 17:48:53 +0000 2015,BUNNlCULA,STRAlGHTPERSON
582962781764337666,Tue Mar 31 17:48:52 +0000 2015,shutupgladys,thenotoriousLIV
582962781625978883,Tue Mar 31 17:48:52 +0000 2015,jlk_x3,mitchgrassi
582962780963213314,Tue Mar 31 17:48:52 +0000 2015,Lumin0via,bdunkelman
582962780862586881,Tue Mar 31 17:48:52 +0000 2015,flowerparties,mitchgrassi
582962779642077186,Tue Mar 31 17:48:52 +0000 2015,dkcel,gameseries02
582962777653927936,Tue Mar 31 17:48:51 +0000 2015,benjaminbound,jenalive11
582962776995459072,Tue Mar 31 17:48:51 +0000 2015,GamestheBest,gameseries02
582962776957685762,Tue Mar 31 17:48:51 +0000 2015,sykesvoid,mitchgrassi
582962774961180672,Tue Mar 31 17:48:51 +0000 2015,plutoalto,dylandreilich
582962774852145152,Tue Mar 31 17:48:51 +0000 2015,series011,gameseries02
582962774055227392,Tue Mar 31 17:48:50 +0000 2015,bbyyemo,dylandreilich
582962772847267841,Tue Mar 31 17:48:50 +0000 2015,onlytheletterj,mitchgrassi
582962772587216896,Tue Mar 31 17:48:50 +0000 2015,paigealexndria,grimalkinrn
582962772339744768,Tue Mar 31 17:48:50 +0000 2015,gamesthebest01,gameseries02
